,Date,City,State,CompAddress,PartialAddress
654,2022-10-28,Vernon Rockville (Vernon),Connecticut,"21 Vinetta Dr, Vernon Rockville (Vernon), Connecticut, USA","Vernon Rockville (Vernon), Connecticut, USA"
655,2022-10-28,Athens,Georgia,"100 block of Rolling Ridge Dr, Athens, Georgia, USA","Athens, Georgia, USA"
656,2022-10-28,Midvale,Utah,"8555 South Monroe St, Midvale, Utah, USA","Midvale, Utah, USA"
657,2022-10-28,Dallas,Texas,"800 block of S Corinth St, Dallas, Texas, USA","Dallas, Texas, USA"
658,2022-10-28,Houston,Texas,"11285 Southwest Fwy, Houston, Texas, USA","Houston, Texas, USA"
659,2022-10-28,Boaz,Alabama,"Walker Mountain Rd, Boaz, Alabama, USA","Boaz, Alabama, USA"
660,2022-10-28,Bakersfield,California,"Pacific St and Brown St, Bakersfield, California, USA","Bakersfield, California, USA"
661,2022-10-28,Atlanta (College Park),Georgia,"5084 Old National Hwy, Atlanta (College Park), Georgia, USA","Atlanta (College Park), Georgia, USA"
662,2022-10-28,Indianapolis,Indiana,"5244 E 32nd St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
663,2022-10-28,Vancleave,Mississippi,"Brad Al Dr, Vancleave, Mississippi, USA","Vancleave, Mississippi, USA"
664,2022-10-28,Gary,Indiana,"4300 block of Kentucky St, Gary, Indiana, USA","Gary, Indiana, USA"
665,2022-10-28,Emlenton,Pennsylvania,"716 Big Bend Rd, Emlenton, Pennsylvania, USA","Emlenton, Pennsylvania, USA"
666,2022-10-28,Chicago,Illinois,"10900 block of S Halsted Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
667,2022-10-28,High Point,North Carolina,"4400 Regency Dr, High Point, North Carolina, USA","High Point, North Carolina, USA"
668,2022-10-28,Jacksonville,Florida,"Bert Rd, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
669,2022-10-28,Columbia,Missouri,"700 E Stadium Blvd, Columbia, Missouri, USA","Columbia, Missouri, USA"
670,2022-10-28,Nampa,Idaho,"4600 block of Stamm Ln, Nampa, Idaho, USA","Nampa, Idaho, USA"
671,2022-10-28,Bigfork,Montana,,"Bigfork, Montana, USA"
672,2022-10-28,Goldsboro,North Carolina,"112 Carmel Ln, Goldsboro, North Carolina, USA","Goldsboro, North Carolina, USA"
673,2022-10-28,Indianapolis,Indiana,"2400 block of N Wheeler St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
674,2022-10-28,Bellingham,Washington,"500 block of Mrytle St, Bellingham, Washington, USA","Bellingham, Washington, USA"
675,2022-10-28,Fort Worth,Texas,"6400 block of Meadowbrook Dr, Fort Worth, Texas, USA","Fort Worth, Texas, USA"
676,2022-10-28,Montclair,New Jersey,"100 block of Lincoln St, Montclair, New Jersey, USA","Montclair, New Jersey, USA"
677,2022-10-27,Southington,Connecticut,"800 block of Queen St, Southington, Connecticut, USA","Southington, Connecticut, USA"
678,2022-10-27,Hartford,Connecticut,"500 block of Hillside Ave, Hartford, Connecticut, USA","Hartford, Connecticut, USA"
679,2022-10-27,Albuquerque,New Mexico,"James Cook Dr and Pajarito Rd SW, Albuquerque, New Mexico, USA","Albuquerque, New Mexico, USA"
680,2022-10-27,Bowie,Maryland,"12600 block of Memory Ln, Bowie, Maryland, USA","Bowie, Maryland, USA"
681,2022-10-27,Payson,Arizona,,"Payson, Arizona, USA"
682,2022-10-27,Philadelphia,Pennsylvania,"4100 block of W Girard Ave, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
683,2022-10-27,Albuquerque,New Mexico,"5555 Zuni Rd SE, Albuquerque, New Mexico, USA","Albuquerque, New Mexico, USA"
684,2022-10-27,Elmwood Park,New Jersey,"Parkview Ave, Elmwood Park, New Jersey, USA","Elmwood Park, New Jersey, USA"
685,2022-10-27,Sacramento,California,"Martin Luther King Blvd and 48th Ave, Sacramento, California, USA","Sacramento, California, USA"
686,2022-10-27,Houston,Texas,"5300 block of Sampson St, Houston, Texas, USA","Houston, Texas, USA"
687,2022-10-27,New Orleans,Louisiana,"7800 block of Weaver Ave, New Orleans, Louisiana, USA","New Orleans, Louisiana, USA"
688,2022-10-27,Wichita Falls,Texas,"716 Welch St, Wichita Falls, Texas, USA","Wichita Falls, Texas, USA"
689,2022-10-27,Baltimore,Maryland,"3300 block of Annapolis Rd, Baltimore, Maryland, USA","Baltimore, Maryland, USA"
690,2022-10-27,Orlando,Florida,"4200 block of Ponderosa Dr, Orlando, Florida, USA","Orlando, Florida, USA"
691,2022-10-27,Alice,Texas,"Commerce Rd and Industrial Blvd, Alice, Texas, USA","Alice, Texas, USA"
692,2022-10-27,Mesa,Arizona,"W Broadway Rd and S Alma School Rd, Mesa, Arizona, USA","Mesa, Arizona, USA"
693,2022-10-27,Milwaukee,Wisconsin,"W Clarke St and N 49th St, Milwaukee, Wisconsin, USA","Milwaukee, Wisconsin, USA"
694,2022-10-27,Effingham,South Carolina,"5911 Hector Rd, Effingham, South Carolina, USA","Effingham, South Carolina, USA"
695,2022-10-27,Birmingham,Alabama,"4100 block of 38th Ave N, Birmingham, Alabama, USA","Birmingham, Alabama, USA"
696,2022-10-27,Oro Grande,California,"National Trails Hwy and Mill St, Oro Grande, California, USA","Oro Grande, California, USA"
697,2022-10-27,Atlanta,Georgia,"602 N Highland Ave NE, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
698,2022-10-27,Saint Louis (Ferguson),Missouri,"300 block of Dames Ct, Saint Louis (Ferguson), Missouri, USA","Saint Louis (Ferguson), Missouri, USA"
699,2022-10-27,Brooklyn,New York,"2315 Strauss St, Brooklyn, New York, USA","Brooklyn, New York, USA"
700,2022-10-27,Long Beach,California,"7th St and Martin Luther King Jr. Ave, Long Beach, California, USA","Long Beach, California, USA"
701,2022-10-27,Atlanta,Georgia,"657 Boulevard NE, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
702,2022-10-27,Willows,California,"Hwy 99W and Rd 60, Willows, California, USA","Willows, California, USA"
703,2022-10-27,Indianapolis (Lawrence),Indiana,"3100 block of N Shadeland Ave, Indianapolis (Lawrence), Indiana, USA","Indianapolis (Lawrence), Indiana, USA"
704,2022-10-27,Tampa,Florida,"8500 block of N Hamner Ave, Tampa, Florida, USA","Tampa, Florida, USA"
705,2022-10-27,Los Angeles,California,"55th St and S Central Ave, Los Angeles, California, USA","Los Angeles, California, USA"
706,2022-10-27,Broken Arrow,Oklahoma,"425 S Hickory Ave, Broken Arrow, Oklahoma, USA","Broken Arrow, Oklahoma, USA"
707,2022-10-27,La Porte (Laporte),Indiana,"2000 block of E IN-4, La Porte (Laporte), Indiana, USA","La Porte (Laporte), Indiana, USA"
708,2022-10-27,Jacksonville,Florida,"6609 Commonwealth Ave, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
709,2022-10-27,Washington,District of Columbia,"Trinidad Ave NE and Morse St NE, Washington, District of Columbia, USA","Washington, District of Columbia, USA"
710,2022-10-27,Elyria,Ohio,"1864 Middle Ave, Elyria, Ohio, USA","Elyria, Ohio, USA"
711,2022-10-27,Orlando,Florida,"2700 block of Rio Ln, Orlando, Florida, USA","Orlando, Florida, USA"
712,2022-10-27,Durham,North Carolina,"1300 block of S Roxboro St, Durham, North Carolina, USA","Durham, North Carolina, USA"
713,2022-10-27,Hemet,California,"200 block of S Columbia St, Hemet, California, USA","Hemet, California, USA"
714,2022-10-27,Washington,District of Columbia,"1300 block of New Jersey Ave NW, Washington, District of Columbia, USA","Washington, District of Columbia, USA"
715,2022-10-27,Burlingame,California,"200 block of Stanley Rd, Burlingame, California, USA","Burlingame, California, USA"
716,2022-10-27,Atlanta,Georgia,"735 Joseph E Boone Blvd, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
717,2022-10-27,Jacksonville,Florida,"5101 Gate Pkwy, Jacksonville, Florida, USA","Jacksonville, Florida, USA"
718,2022-10-27,New York (Manhattan),New York,"635 E 12th St, New York (Manhattan), New York, USA","New York (Manhattan), New York, USA"
719,2022-10-27,Las Vegas,Nevada,"5800 block of Spectacular Bid St, Las Vegas, Nevada, USA","Las Vegas, Nevada, USA"
720,2022-10-27,Woodbridge,Virginia,"13990 Richmond Hwy, Woodbridge, Virginia, USA","Woodbridge, Virginia, USA"
721,2022-10-27,Tulsa,Oklahoma,"I-244 and N Boston Ave, Tulsa, Oklahoma, USA","Tulsa, Oklahoma, USA"
722,2022-10-27,La Canada Flintridge,California,"5881 Angels Crest Hwy, La Canada Flintridge, California, USA","La Canada Flintridge, California, USA"
723,2022-10-27,Lewisville,Texas,"201 E Round Grove Rd, Lewisville, Texas, USA","Lewisville, Texas, USA"
724,2022-10-27,Detroit,Michigan,"Manning St and Boulder St, Detroit, Michigan, USA","Detroit, Michigan, USA"
725,2022-10-27,Newark,New Jersey,"153 Isabella  Ave, Newark, New Jersey, USA","Newark, New Jersey, USA"
726,2022-10-27,Bennington,Vermont,"1000 block of Main St, Bennington, Vermont, USA","Bennington, Vermont, USA"
727,2022-10-26,Detroit,Michigan,"18900 block of Goulburn Ave, Detroit, Michigan, USA","Detroit, Michigan, USA"
728,2022-10-26,New Rochelle,New York,"Horton Ave and Colonel Lee Archer Blvd, New Rochelle, New York, USA","New Rochelle, New York, USA"
729,2022-10-26,Memphis,Tennessee,"2335 Pendelton St, Memphis, Tennessee, USA","Memphis, Tennessee, USA"
730,2022-10-26,Richmond,Virginia,"3207 Chamberlayne Ave, Richmond, Virginia, USA","Richmond, Virginia, USA"
731,2022-10-26,Sandy,Utah,"10600 S and 100 W, Sandy, Utah, USA","Sandy, Utah, USA"
732,2022-10-26,Chicago,Illinois,"7000 block of N Greenview Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
733,2022-10-26,Cleveland,Ohio,"E 149th St and Bartlett Ave, Cleveland, Ohio, USA","Cleveland, Ohio, USA"
734,2022-10-26,Pittsburgh,Pennsylvania,"Broadway Ave, Pittsburgh, Pennsylvania, USA","Pittsburgh, Pennsylvania, USA"
735,2022-10-26,Chicago,Illinois,"2600 block of W Potomac Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
736,2022-10-26,Cleveland,Ohio,"1163 E 123rd St, Cleveland, Ohio, USA","Cleveland, Ohio, USA"
737,2022-10-26,Merrifield,Minnesota,,"Merrifield, Minnesota, USA"
738,2022-10-26,Bangor,Maine,"35 State Hospital Dr, Bangor, Maine, USA","Bangor, Maine, USA"
739,2022-10-26,Indianapolis,Indiana,"1000 E Washington St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
740,2022-10-26,Trenton,New Jersey,"199 Oakland St, Trenton, New Jersey, USA","Trenton, New Jersey, USA"
741,2022-10-26,Lubbock,Texas,"4106 124th St, Lubbock, Texas, USA","Lubbock, Texas, USA"
742,2022-10-26,Ironton,Ohio,"1217 S Ninth St, Ironton, Ohio, USA","Ironton, Ohio, USA"
743,2022-10-26,Houston,Texas,"5409 Maury St, Houston, Texas, USA","Houston, Texas, USA"
744,2022-10-26,Eaton Rapids,Michigan,"Kinneville Rd and Mike Simpson Dr, Eaton Rapids, Michigan, USA","Eaton Rapids, Michigan, USA"
745,2022-10-26,Muskogee,Oklahoma,"300 block of S 9th St, Muskogee, Oklahoma, USA","Muskogee, Oklahoma, USA"
746,2022-10-26,Philadelphia,Pennsylvania,"3100 block of Weymouth St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
747,2022-10-26,Fort Worth (Saginaw),Texas,"600 block of Oak Hollow Trl, Fort Worth (Saginaw), Texas, USA","Fort Worth (Saginaw), Texas, USA"
748,2022-10-26,Grand Forks,North Dakota,"337 Wren Dr, Grand Forks, North Dakota, USA","Grand Forks, North Dakota, USA"
749,2022-10-26,Chula Vista,California,"E St and Broadway, Chula Vista, California, USA","Chula Vista, California, USA"
750,2022-10-26,Augusta,West Virginia,"Mack Rd and St Peter Ln, Augusta, West Virginia, USA","Augusta, West Virginia, USA"
751,2022-10-26,Chicago,Illinois,"800 block of E 82nd St, Chicago, Illinois, USA","Chicago, Illinois, USA"
752,2022-10-26,Norcross,Georgia,"Technology Pkwy NW, Norcross, Georgia, USA","Norcross, Georgia, USA"
753,2022-10-26,Rockingham,North Carolina,"Billy Covington Rd, Rockingham, North Carolina, USA","Rockingham, North Carolina, USA"
754,2022-10-26,Chicago,Illinois,"7700 block of S Vernon Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
755,2022-10-26,Summerville,South Carolina,"121 Holiday Dr, Summerville, South Carolina, USA","Summerville, South Carolina, USA"
756,2022-10-26,Decatur,Georgia,"3000 block of Monterey Dr, Decatur, Georgia, USA","Decatur, Georgia, USA"
757,2022-10-26,Kansas City,Missouri,"Bellefontaine Ave and E 35th St, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
758,2022-10-26,Arlington,Texas,"6317 Treepoint Dr, Arlington, Texas, USA","Arlington, Texas, USA"
759,2022-10-26,New Orleans,Louisiana,"6600 block of Coveview Ct, New Orleans, Louisiana, USA","New Orleans, Louisiana, USA"
760,2022-10-26,Boston,Massachusetts,"145 Washington St, Boston, Massachusetts, USA","Boston, Massachusetts, USA"
761,2022-10-26,New Orleans,Louisiana,"4700 block of Francisco Verrett Dr, New Orleans, Louisiana, USA","New Orleans, Louisiana, USA"
762,2022-10-26,Clanton,Alabama,"Co Rd 28, Clanton, Alabama, USA","Clanton, Alabama, USA"
763,2022-10-26,North Charleston,South Carolina,"2512 Ashley Phosphate Rd, North Charleston, South Carolina, USA","North Charleston, South Carolina, USA"
764,2022-10-25,Charlottesville,Virginia,"2100 block of Stony Point Rd, Charlottesville, Virginia, USA","Charlottesville, Virginia, USA"
765,2022-10-25,Chicago,Illinois,"4243 S Ashland Ave, Chicago, Illinois, USA","Chicago, Illinois, USA"
766,2022-10-25,Pickton,Texas,"16000 block of TX-11, Pickton, Texas, USA","Pickton, Texas, USA"
767,2022-10-25,Canton,Ohio,"1200 block of 16th Ave NW, Canton, Ohio, USA","Canton, Ohio, USA"
768,2022-10-25,Columbia,South Carolina,"600 block of Bur Oak Ln, Columbia, South Carolina, USA","Columbia, South Carolina, USA"
769,2022-10-25,Roxboro,North Carolina,"1200 block of Pointer St, Roxboro, North Carolina, USA","Roxboro, North Carolina, USA"
770,2022-10-25,New York (Manhattan),New York,"230 East 102nd St, New York (Manhattan), New York, USA","New York (Manhattan), New York, USA"
771,2022-10-25,Cleveland,Ohio,"3111 E 93rd St, Cleveland, Ohio, USA","Cleveland, Ohio, USA"
772,2022-10-25,Pageland,South Carolina,"N Oak St, Pageland, South Carolina, USA","Pageland, South Carolina, USA"
773,2022-10-25,Show Low,Arizona,"1800 block of Snyder Cir, Show Low, Arizona, USA","Show Low, Arizona, USA"
774,2022-10-25,North Las Vegas,Nevada,"2000 block of Las Vegas Blvd N, North Las Vegas, Nevada, USA","North Las Vegas, Nevada, USA"
775,2022-10-25,Lone Tree,Colorado,"10203 Station St, Lone Tree, Colorado, USA","Lone Tree, Colorado, USA"
776,2022-10-25,Dallas,Texas,"3200 block of S Vernon Ave, Dallas, Texas, USA","Dallas, Texas, USA"
777,2022-10-25,Kansas City,Missouri,"5709 Troost Ave, Kansas City, Missouri, USA","Kansas City, Missouri, USA"
778,2022-10-25,Chicago,Illinois,"4500 block of S DuSable Lake Shore Dr, Chicago, Illinois, USA","Chicago, Illinois, USA"
779,2022-10-25,Greenwood,Mississippi,"US-49, Greenwood, Mississippi, USA","Greenwood, Mississippi, USA"
780,2022-10-25,Natchez,Mississippi,"US-61 and Col John Pitchford Pkwy, Natchez, Mississippi, USA","Natchez, Mississippi, USA"
781,2022-10-25,Prairieville,Louisiana,"John Broussard Rd, Prairieville, Louisiana, USA","Prairieville, Louisiana, USA"
782,2022-10-25,Albany,Georgia,"700 block of W 2nd Ave, Albany, Georgia, USA","Albany, Georgia, USA"
783,2022-10-25,Battle Creek,Michigan,"Warren St and Oak St, Battle Creek, Michigan, USA","Battle Creek, Michigan, USA"
784,2022-10-25,Gillsville,Georgia,"GA-52 and F Gilmer Rd, Gillsville, Georgia, USA","Gillsville, Georgia, USA"
785,2022-10-25,Houston,Texas,"910 Cypress Station Dr, Houston, Texas, USA","Houston, Texas, USA"
786,2022-10-25,Atlanta,Georgia,"W Peachtree St and 16th St, Atlanta, Georgia, USA","Atlanta, Georgia, USA"
787,2022-10-25,Edinburg,Texas,"2700 block of Alberta Rd, Edinburg, Texas, USA","Edinburg, Texas, USA"
788,2022-10-25,Decatur,Georgia,"4525 Glenwood Rd, Decatur, Georgia, USA","Decatur, Georgia, USA"
789,2022-10-25,Hamilton,Ohio,"700 block of S 2nd St, Hamilton, Ohio, USA","Hamilton, Ohio, USA"
790,2022-10-25,Los Angeles,California,"13007 Victory Blvd, Los Angeles, California, USA","Los Angeles, California, USA"
791,2022-10-25,Houston,Texas,"110 W Rankin Rd, Houston, Texas, USA","Houston, Texas, USA"
792,2022-10-25,Little Rock,Arkansas,"2100 block of W 18th St, Little Rock, Arkansas, USA","Little Rock, Arkansas, USA"
793,2022-10-25,Chicago,Illinois,"5800 block of S Justine St, Chicago, Illinois, USA","Chicago, Illinois, USA"
794,2022-10-25,Duquesne,Pennsylvania,"900 block of High St, Duquesne, Pennsylvania, USA","Duquesne, Pennsylvania, USA"
795,2022-10-25,Houston,Texas,"2705 Reed Rd, Houston, Texas, USA","Houston, Texas, USA"
796,2022-10-25,Montgomery,Alabama,"2100 block of E 4th St, Montgomery, Alabama, USA","Montgomery, Alabama, USA"
797,2022-10-25,Spring Branch,Texas,"Long Point Rd and Wirt Rd, Spring Branch, Texas, USA","Spring Branch, Texas, USA"
798,2022-10-25,Lexington,Kentucky,"772 Maple Ave, Lexington, Kentucky, USA","Lexington, Kentucky, USA"
799,2022-10-25,Pittsburgh,Pennsylvania,"Ionic Way and Millbrae Way, Pittsburgh, Pennsylvania, USA","Pittsburgh, Pennsylvania, USA"
800,2022-10-25,Wallace,South Carolina,"4522 Step Rd, Wallace, South Carolina, USA","Wallace, South Carolina, USA"
801,2022-10-25,Waldorf,Maryland,"2500 block of Old Washington Rd, Waldorf, Maryland, USA","Waldorf, Maryland, USA"
802,2022-10-25,Indianapolis,Indiana,"5800 block of E 21st St, Indianapolis, Indiana, USA","Indianapolis, Indiana, USA"
803,2022-10-25,Philadelphia,Pennsylvania,"400 block of E Tusculum St, Philadelphia, Pennsylvania, USA","Philadelphia, Pennsylvania, USA"
804,2022-10-25,Greensboro,North Carolina,"900 block of Circle Dr, Greensboro, North Carolina, USA","Greensboro, North Carolina, USA"
805,2022-10-25,Oregon,Oregon,"9300 block of N Peninsular Ave, Oregon, Oregon, USA","Oregon, Oregon, USA"
806,2022-10-25,Independence,Missouri,"800 block of N Park Ave, Independence, Missouri, USA","Independence, Missouri, USA"
807,2022-10-25,Cranford,New Jersey,"NJ-444 and N Ave E, Cranford, New Jersey, USA","Cranford, New Jersey, USA"
808,2022-10-25,Prattville,Alabama,"10th St, Prattville, Alabama, USA","Prattville, Alabama, USA"
809,2022-10-25,Coldspring,Texas,"200 block of Oak St, Coldspring, Texas, USA","Coldspring, Texas, USA"
810,2022-10-24,Channelview,Texas,"207 Traci Ln, Channelview, Texas, USA","Channelview, Texas, USA"
811,2022-10-24,Somerset,Kentucky,"310 Ash St, Somerset, Kentucky, USA","Somerset, Kentucky, USA"
812,2022-10-24,Memphis,Tennessee,"600 block of Stephens Pl, Memphis, Tennessee, USA","Memphis, Tennessee, USA"
813,2022-10-24,Worcester,Massachusetts,"480 Burncoat St, Worcester, Massachusetts, USA","Worcester, Massachusetts, USA"
814,2022-10-24,Houston,Texas,"5535 Timber Creek Pl, Houston, Texas, USA","Houston, Texas, USA"
815,2022-10-24,Charleston,South Carolina,"14 Allway St, Charleston, South Carolina, USA","Charleston, South Carolina, USA"
816,2022-10-24,Albuquerque,New Mexico,"9000 block of S Sky St NW, Albuquerque, New Mexico, USA","Albuquerque, New Mexico, USA"
817,2022-10-24,Harrisonburg,Virginia,"200 block of Community St, Harrisonburg, Virginia, USA","Harrisonburg, Virginia, USA"
818,2022-10-24,San Antonio,Texas,"919 Guadalupe St, San Antonio, Texas, USA","San Antonio, Texas, USA"
819,2022-10-24,Pittsburgh (Wilkinsburg),Pennsylvania,"1000 block of Maple St, Pittsburgh (Wilkinsburg), Pennsylvania, USA","Pittsburgh (Wilkinsburg), Pennsylvania, USA"
820,2022-10-24,Tallahassee,Florida,"3550 Esplanade Way, Tallahassee, Florida, USA","Tallahassee, Florida, USA"
821,2022-10-24,Grandview,Missouri,"14100 block of Merrywood Ln, Grandview, Missouri, USA","Grandview, Missouri, USA"
822,2022-10-24,Tampa,Florida,"7749 Temple Terrace Hwy, Tampa, Florida, USA","Tampa, Florida, USA"
823,2022-10-24,Castro Valley,California,"Eden Canyon Rd, Castro Valley, California, USA","Castro Valley, California, USA"
