"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
2436979,"October 8, 2022",California,"North Highlands","Whitecliff Way",1,0,N/A
2434299,"October 8, 2022","North Carolina","New Bern","600 block of First Ave",1,0,N/A
2433250,"October 8, 2022",Virginia,Norfolk,"3100 block of Illinois Ave",1,0,N/A
2433217,"October 8, 2022",Virginia,Roanoke,"2700 block of Hoover St NW",1,0,N/A
2434011,"October 8, 2022","South Carolina",Columbia,"S Lake Dr",1,1,N/A
2440211,"October 8, 2022",Alabama,Hurtsboro,"Ross Rd",2,2,N/A
2433858,"October 8, 2022",Texas,Dallas,"1900 block of Main St",1,0,N/A
2436199,"October 8, 2022","South Carolina",Timmonsville,"Victor White Rd",1,0,N/A
2433579,"October 8, 2022",Florida,Naples,"9108 Strada Pl",1,0,N/A
2433528,"October 8, 2022",Ohio,Hamilton,"1940 Fairgrove Ave",2,0,N/A
2433700,"October 8, 2022",Georgia,Atlanta,"855 Oak St SW",1,0,N/A
2434554,"October 8, 2022",Alabama,Anniston,"400 block of W 29th St",1,0,N/A
2440986,"October 8, 2022",Virginia,"Eagle Rock","22000 block of Botetourt Rd",1,0,N/A
2434461,"October 8, 2022",Ohio,Massillon,"3516 Lincoln Way E",1,0,N/A
2433716,"October 8, 2022",Pennsylvania,Philadelphia,"800 block of E Chelten Ave",1,0,N/A
2433712,"October 8, 2022",Georgia,Lagrange,"201 Brown St",1,0,N/A
2433260,"October 8, 2022",Virginia,Suffolk,"820 W Constance Rd",1,0,N/A
2434406,"October 8, 2022",Indiana,Logansport,"1800 block of 18th St",1,0,N/A
2433557,"October 8, 2022",Indiana,Indianapolis,"2815 N Olney St",1,0,N/A
2433682,"October 8, 2022",Georgia,Macon,"Bailey Ave",1,1,N/A
2433668,"October 8, 2022",Georgia,Byron,"Mosely Rd",1,0,N/A
2433661,"October 8, 2022",Tennessee,Nashville,"Dr DB Todd Jr Blvd and Cockrill St",1,0,N/A
2433220,"October 8, 2022",Connecticut,Bridgeport,"Broad St and Fairfield Ave",1,2,N/A
2434813,"October 8, 2022",Florida,Homestead,"15000 block of SW 299th St",2,0,N/A
2433324,"October 8, 2022",California,"Hawaiian Gardens","Norwalk Blvd and 226th St",1,1,N/A
2433135,"October 8, 2022",Illinois,Chicago,"300 block of S Springfield Ave",1,0,N/A
2433124,"October 8, 2022","North Carolina",Greensboro,"S Eugene St and Gate City Blvd",1,0,N/A
2433463,"October 8, 2022",Louisiana,"Baton Rouge",I-12,1,1,N/A
2433348,"October 8, 2022",Alabama,Tuscaloosa,"3000 block of 20th St",2,0,N/A
2433891,"October 8, 2022","North Carolina","Southern Pines","1300 Central Dr",1,0,N/A
2435141,"October 8, 2022",Texas,Houston,"5500 block of Gulf Fwy",1,1,N/A
2438606,"October 8, 2022",Michigan,Brighton,"1000 block of Charles H Orndorf Dr",1,0,N/A
2433590,"October 8, 2022",Iowa,Bellevue,"31821 US-52",1,0,N/A
2432902,"October 8, 2022",Ohio,Columbus,"1100 block of Duxberry Ave",1,0,N/A
2433797,"October 8, 2022","North Carolina",Fayetteville,"1900 block of North St",1,1,N/A
2435770,"October 8, 2022",Colorado,Denver,"17th St and Broadway",2,0,N/A
2434100,"October 8, 2022",California,Solvang,"1000 block of Jason Way",1,0,N/A
2434089,"October 8, 2022",California,Perris,"19600 block of Seaton Ave",1,0,N/A
2432908,"October 8, 2022","New Jersey",Newark,"11 Brenner St",1,1,N/A
2452477,"October 8, 2022",Louisiana,"New Orleans","1900 block of Hope St",1,0,N/A
2433478,"October 8, 2022","New Jersey",Newark,"600 block of Broadway",1,0,N/A
2433309,"October 8, 2022",Tennessee,Memphis,"1200 block of Union Ave",1,0,N/A
2433531,"October 8, 2022",Texas,Lubbock,"2300 block of 143rd St",1,0,N/A
2433871,"October 8, 2022",Texas,"La Marque","5500 block of Gulf Fwy",1,1,N/A
2433453,"October 8, 2022",Arkansas,"West Memphis","Garden Ln and Scottwood St",1,0,N/A
2433941,"October 8, 2022",Mississippi,Natchez,"320 N Dr Martin Luther King Junior St",1,1,N/A
2433192,"October 8, 2022",Pennsylvania,Philadelphia,"2000 block of Napfle Ave",1,0,N/A
2433363,"October 8, 2022",California,Merced,"655 W 18th St",1,3,N/A
2433375,"October 7, 2022",California,Oakland,"1600 block of 45th Ave",1,1,N/A
2433852,"October 7, 2022",Texas,"Corpus Christi","900 block of S Staples St",1,0,N/A
2433416,"October 7, 2022",California,"Gustine (Santa Nella)","13193 CA-33",1,0,N/A
2433075,"October 7, 2022",Arizona,Tucson,"500 block of S 4th Ave",1,0,N/A
2432275,"October 7, 2022",Oklahoma,"Oklahoma City","8201 N Rockwell Ave",1,0,N/A
2433318,"October 7, 2022",Georgia,Rome,"116 Hosea St",1,0,N/A
2432799,"October 7, 2022",Maryland,Columbia,"10400 block of Hickory Ridge Rd",1,0,N/A
2432886,"October 7, 2022",Arizona,Tucson,"3301 S 6th Ave",1,0,N/A
2437600,"October 7, 2022",Georgia,"South Fulton","Shenfield Dr",1,0,N/A
2433215,"October 7, 2022",Tennessee,Antioch,"1100 block of Bell Rd",1,0,N/A
2432864,"October 7, 2022","New York",Brooklyn,"Albemarle Rd and Bedford Ave",1,0,N/A
2433158,"October 7, 2022","North Carolina",Durham,"1907 Cheek Rd",1,0,N/A
2433268,"October 7, 2022",Virginia,Meherrin,N/A,1,0,N/A
2432893,"October 7, 2022",Texas,"Fort Worth","1200 block of Jessamine St",4,0,N/A
2437725,"October 7, 2022",Colorado,"Littleton (Lakewood)","3440 S Wadsworth Blvd",1,0,N/A
2433254,"October 7, 2022",Tennessee,Memphis,"3000 block of Goodwyn Cir",1,0,N/A
2432836,"October 7, 2022",Missouri,"Kansas City","6700 block of S Benton Ave",2,0,N/A
2432998,"October 7, 2022","New York",Rochester,"1060 E Main St",1,0,N/A
2432493,"October 7, 2022",Illinois,Chicago,"800 block of Poplar Ln",1,0,N/A
2433116,"October 7, 2022","North Carolina",Concord,"International Dr NW and Poplar Tent Rd",1,0,N/A
2432809,"October 7, 2022",Michigan,Detroit,"21500 Fenkell Ave",1,0,N/A
2432796,"October 7, 2022",Michigan,Detroit,"14700 8 Mile Rd",1,0,N/A
2433010,"October 7, 2022",Pennsylvania,"Essington (Tinicum Township)","8700 Essington Ave",1,1,N/A
2433090,"October 7, 2022",Georgia,"Stone Mountain","5170 Stone Mountain Hwy",1,0,N/A
2432375,"October 7, 2022",Ohio,"Columbus (Whitehall)","4000 block of Beechbank Rd",1,0,N/A
2433176,"October 7, 2022",Texas,Dallas,"5900 block of Roseville Dr",1,0,N/A
2433659,"October 7, 2022",Arizona,"Black Canyon City","18000 block of School House Rd",1,0,N/A
2433113,"October 7, 2022",Pennsylvania,Hazleton,"S Fulton Ct and E Noble St",1,1,N/A
2432916,"October 7, 2022",Pennsylvania,Southampton,"606 Second Street Pike",2,1,N/A
2433079,"October 7, 2022",Florida,Tampa,"3700 block of Coral Dr",1,0,N/A
2432195,"October 7, 2022",Ohio,Lorain,"2604 Meister Rd",1,0,N/A
2435159,"October 7, 2022",Pennsylvania,Hazelton,"S Fulton Ct and E Noble St",1,0,N/A
2432338,"October 7, 2022",Georgia,Atlanta,"525 Joseph E Boone Blvd NW",1,0,N/A
2433005,"October 7, 2022",Florida,Jacksonville,"10600 block of Fort Caroline Rd",1,0,N/A
2435137,"October 7, 2022",Pennsylvania,Chester,"1400 block of Congress St",1,0,N/A
2432960,"October 7, 2022",Illinois,Lansing,"17675 Torrence Ave",1,0,N/A
2434403,"October 7, 2022",Pennsylvania,Norristown,"830 Arch St",1,0,N/A
2436516,"October 7, 2022",Colorado,Denver,"21500 block of E 44th St",1,0,N/A
2433077,"October 7, 2022",Arizona,Phoenix,"S 16th St and E Broadway Rd",1,0,N/A
2432209,"October 7, 2022",Pennsylvania,Philadelphia,"5500 block of Malcolm St",1,0,N/A
2432602,"October 7, 2022",Arkansas,Conway,"US-64 and Salem Rd",3,1,N/A
2432166,"October 7, 2022",Florida,Homestead,"Biscayne Dr and SW 288th Ln",1,0,N/A
2432951,"October 7, 2022",Washington,Seattle,"1100 block of E Fir St",1,1,N/A
2432936,"October 7, 2022",Ohio,Youngstown,"50 block of E Evergreen Ave",1,1,N/A
2432904,"October 7, 2022",Tennessee,Nashville,"1100 block of Bell Rd",1,0,N/A
2435281,"October 7, 2022",Colorado,Westminster,"8390 Church Ranch Blvd",1,0,N/A
2432769,"October 7, 2022",Louisiana,"Baton Rouge","3100 block of Elm St",1,1,N/A
2432830,"October 7, 2022",Louisiana,"New Orleans","400 N Carrollton Ave",1,0,N/A
2432762,"October 7, 2022",Oregon,Portland,"SW 4th Ave and SW Washington St",1,0,N/A
2432880,"October 7, 2022",Mississippi,Jackson,"3210 US-80",1,2,N/A
2432875,"October 7, 2022",California,Pixley,"Elm St and Lavonia Ave",1,1,N/A
2431637,"October 6, 2022",Minnesota,Minneapolis,"N Morgan Ave and N 30th Ave",1,0,N/A
2432015,"October 6, 2022",Illinois,"Zion (Beach Park)","38100 block of N Loyola Ave",1,0,N/A
2442473,"October 6, 2022",Mississippi,Saucier,"21473 Adams Rd",1,0,N/A
2432054,"October 6, 2022",Mississippi,Gautier,"Whitewood Dr",1,0,N/A
2431917,"October 6, 2022",Kentucky,Owensboro,"2700 block of W 10th St",1,0,N/A
2432211,"October 6, 2022",Texas,"San Antonio","11900 Bammel Ln",1,0,N/A
2432698,"October 6, 2022",Texas,Joshua,"1700 block of Don Lee Rd",2,0,N/A
2434592,"October 6, 2022",Wisconsin,Milwaukee,"5112 N 85th St",1,0,N/A
2432466,"October 6, 2022","South Carolina",Lancaster,"Cedar St",1,0,N/A
2431884,"October 6, 2022",Michigan,Muskegon,"Ray St and E Holbrook Ave",1,0,N/A
2431822,"October 6, 2022","New York","Akron (Newstead)","8081 Greenbush Rd",4,0,N/A
2431891,"October 6, 2022",Alabama,Birmingham,"7559 Georgia Rd",1,1,N/A
2432198,"October 6, 2022",Pennsylvania,Philadelphia,"3400 block of Palethorp St",1,0,N/A
2431580,"October 6, 2022",Ohio,Toledo,"Lagrange St and N Expressway Dr",1,2,N/A
2431902,"October 6, 2022",Alabama,"Birmingham (Center Point)","1541 Charter E Cir NE",1,0,N/A
2431629,"October 6, 2022",Michigan,Dearborn,"22324 Michigan Ave",1,0,N/A
2432118,"October 6, 2022",Ohio,Greenville,"5059 Smith Rd",1,0,N/A
2432367,"October 6, 2022",Ohio,Cleveland,"1929 E 61st St",1,0,N/A
2443499,"October 6, 2022",Michigan,Detroit,"19000 block of Shields St",1,0,N/A
2431958,"October 6, 2022",California,Fresno,"1310 W Belmont Ave",1,0,N/A
2431827,"October 6, 2022",Indiana,"South Bend","Indiana Ave and Prairie Ave",1,0,N/A
2432317,"October 6, 2022",Texas,Houston,"12401 Overbrook Ln",1,0,N/A
2432283,"October 6, 2022",Texas,Houston,"5625 Antoine Dr",1,0,N/A
2432149,"October 6, 2022",Florida,Jacksonville,"10885 Harts Rd",1,0,N/A
2432089,"October 6, 2022",Georgia,Jonesboro,"7900 block of Kendrick Rd",2,0,N/A
2433082,"October 6, 2022",Georgia,Valdosta,"1400 block of N St Augustine Rd",1,0,N/A
2431727,"October 6, 2022",Indiana,Indianapolis,"9000 block of E 38th Pl",1,0,N/A
2431719,"October 6, 2022",Indiana,Indianapolis,"700 block of N King Ave",1,0,N/A
2431423,"October 6, 2022",Illinois,Chicago,"1300 block of W 73rd St",1,0,N/A
2436459,"October 6, 2022",Georgia,Savannah,"525 Leonard Neal St",1,0,N/A
2432018,"October 6, 2022",Illinois,Chicago,"4700 block of S Green St",1,0,N/A
2431594,"October 6, 2022","District of Columbia",Washington,"1200 North Capitol St NW",1,3,N/A
2432139,"October 6, 2022",Illinois,Chicago,"10300 block of S Green St",1,0,N/A
2432958,"October 6, 2022",Illinois,Harvey,"180 block of W 154th St",1,0,N/A
2432946,"October 6, 2022",Washington,Othello,"Sylvan Dr and Rose Dr",1,1,N/A
2432125,"October 6, 2022",Ohio,Cincinnati,"1325 California Ave",1,1,N/A
2432114,"October 6, 2022","North Carolina",Greensboro,"700 block of Rollins St",1,0,N/A
2431337,"October 6, 2022",Texas,"San Antonio","E Houston St and N Polaris St",1,0,N/A
2432074,"October 6, 2022",Georgia,Atlanta,"2462 Scottridge Dr NW",1,0,N/A
2432058,"October 6, 2022",Mississippi,Gulfport,"1016 Pass Rd",1,0,N/A
2432061,"October 6, 2022",Mississippi,Jackson,"4700 block of Norway Dr",1,0,N/A
2431872,"October 6, 2022",Missouri,Independence,"11100 E US-40",1,0,N/A
2431360,"October 5, 2022",Texas,"Port Neches","350 Twin City Hwy",2,1,N/A
2431245,"October 5, 2022",California,"San Diego","10900 block of Deering St",1,0,N/A
2431262,"October 5, 2022",Arkansas,"Hot Springs National Park (Hot Springs)","600 block of School St",1,2,N/A
2431562,"October 5, 2022",Illinois,Rockford,"5th Ave and 12th St",1,0,N/A
2431668,"October 5, 2022",Arkansas,Smackover,"3000 block of Lisbon Rd",1,0,N/A
2433040,"October 5, 2022",Nevada,"Las Vegas","2100 block of Citrus Hills Ave",1,0,N/A
2430731,"October 5, 2022",Michigan,"Birch Run","6200 block of Rathbun Rd",1,0,N/A
2431010,"October 5, 2022","New York",Buffalo,"Shawnee Ave and Richlawn Ave",1,0,N/A
2431314,"October 5, 2022",Missouri,"Saint Louis","4100 block of Jennings Station Rd",1,0,N/A
2431291,"October 5, 2022",Colorado,Denver,"3100 block of Downing St",1,1,N/A
2431741,"October 5, 2022",California,"Los Angeles (Hollywood)","W Carlos Ave and N Bronson Ave",1,0,N/A
2431090,"October 5, 2022","South Carolina",Piedmont,"1733 Piedmont Hwy",1,0,N/A
2430879,"October 5, 2022",Connecticut,Hartford,"8 Orange St",1,0,N/A
2431688,"October 5, 2022",Pennsylvania,Philadelphia,"1900 block of S 19th St",1,0,N/A
2431134,"October 5, 2022",Tennessee,Memphis,"Park Ave and Prescott Rd",1,0,N/A
2432450,"October 5, 2022",Maine,Orrington,"476 Swetts Pond Rd",2,0,N/A
2431572,"October 5, 2022",Colorado,"Colorado City","4700 block of Santa Fe Dr",1,0,N/A
2431116,"October 5, 2022",Wisconsin,Milwaukee,"2409 W Rogers St",1,1,N/A
2432430,"October 5, 2022",California,Hayward,"300 block of West A St",1,0,N/A
2432083,"October 5, 2022",Georgia,Decatur,"2300 block of Wilkins Ct",1,0,N/A
2430652,"October 5, 2022",Maryland,Baltimore,"2800 block of Edmondson Ave",1,2,N/A
2430722,"October 5, 2022",Maryland,Baltimore,"3000 block of Pinewood Ave",1,0,N/A
2431675,"October 5, 2022",Florida,Miami,"NW 92nd St and NW 25th Ave",2,0,N/A
2430923,"October 5, 2022",Indiana,Indianapolis,"2200 block of E 38th St",1,0,N/A
2430984,"October 5, 2022",Indiana,Indianapolis,"200 block of N Addison St",1,0,N/A
2432077,"October 5, 2022",Georgia,Lawrenceville,"5900 Sugarloaf Pkwy",1,0,N/A
2431286,"October 5, 2022",Alabama,Enterprise,"600 Boll Weevil Cir",1,0,N/A
2431731,"October 5, 2022",Indiana,Indianapolis,"2600 block of Hillside Ave",2,0,N/A
2431065,"October 5, 2022","South Carolina","North Charleston","3611 Peppertree Ln",1,2,N/A
2432215,"October 5, 2022",Texas,"Harker Heights","900 block of Indian Trl",1,0,N/A
2430799,"October 5, 2022",Ohio,Akron,"2300 block of E Waterloo Rd",1,0,N/A
2431069,"October 5, 2022",Texas,Baytown,"2000 block of Tri City Beach Rd",5,2,N/A
2432184,"October 5, 2022",Texas,Corrigan,"Reily Village",1,0,N/A
2430997,"October 5, 2022","New Mexico",Taos,"307 La Luz Dr",1,1,N/A
2430808,"October 5, 2022",Ohio,Akron,"600 block of Sumner St",1,0,N/A
2431054,"October 5, 2022",Arizona,Tucson,"1133 E James E Rodgers Way",1,1,N/A
2431335,"October 5, 2022",Oklahoma,Claremore,I-44,1,0,N/A
2431276,"October 5, 2022",Mississippi,Jackson,"1000 block of Stuart St",1,0,N/A
2431396,"October 5, 2022",Texas,Houston,"12320 Bellaire Blvd",2,0,N/A
2431214,"October 5, 2022",Louisiana,"Breaux Bridge","1000 block of Madeline Blvd E",1,0,N/A
2434955,"October 5, 2022",Alabama,Mobile,"1500 block of Navco Rd",1,0,N/A
2430523,"October 4, 2022",Illinois,Champaign,"N Third St and Bradley Ave",1,2,N/A
2431125,"October 4, 2022",Louisiana,"New Orleans","300 block of Andrew Higgins Dr",1,0,N/A
2430501,"October 4, 2022",Louisiana,Walker,"Travis St and Jim Tilley St",1,0,N/A
2429893,"October 4, 2022",California,Oakland,"4000 block of Everett Ave",1,0,N/A
2430338,"October 4, 2022",Kansas,"Kansas City","400 Troup Ave",1,0,N/A
2430250,"October 4, 2022",Massachusetts,Boston,"38 Westville St",1,1,N/A
2430455,"October 4, 2022",Oklahoma,"Oklahoma City","2516 SE 47th St",1,0,N/A
2431964,"October 4, 2022",California,"Porterville (Woodville)","Rd 168 and Ave 168",1,0,N/A
2430073,"October 4, 2022","South Carolina",Gilbert,"700 block of Haskell Rd",1,1,N/A
2430747,"October 4, 2022",Texas,Houston,"11500 block of Southwest Fwy",1,2,N/A
2430613,"October 4, 2022",Texas,Houston,"2510 Berry Rd",1,0,N/A
2430121,"October 4, 2022","West Virginia",Charleston,"1305 Adele St",1,0,N/A
2431007,"October 4, 2022","North Carolina",Roxboro,"1700 block of Wall St",1,0,N/A
2430911,"October 4, 2022","North Carolina",Charlotte,"9325 Center Lake Dr",1,0,N/A
2430187,"October 4, 2022",Texas,"Los Fresnos","FM 1575",1,0,N/A
2430171,"October 4, 2022",Florida,Pensacola,"100 block of Payne Rd",1,0,N/A
2430544,"October 4, 2022",Indiana,Indianapolis,"3700 block of N Tacoma Ave",1,0,N/A
2430094,"October 4, 2022",Texas,"Eagle Pass",N/A,1,0,N/A
2429976,"October 4, 2022",Michigan,Lansing,"2000 block of W Malcom X St",1,0,N/A
2430660,"October 4, 2022",Ohio,Columbus,"684 E Morrill Ave",1,1,N/A
2429825,"October 4, 2022",Texas,"San Antonio","11400 block of Bald Mountain Dr",1,1,N/A
2430843,"October 4, 2022",Illinois,Chicago,"12200 block of S Parnell Ave",1,0,N/A
2430469,"October 4, 2022",Ohio,Columbus,"1035 Atcheson St",2,0,N/A
2429869,"October 4, 2022",Florida,"Polk City","4345 Foxtown S",1,1,N/A
2432344,"October 4, 2022",Georgia,Decatur,"4806 Covington Hwy",1,0,N/A
2430399,"October 4, 2022",Arkansas,"Little Rock","11700 block of Doe Run Dr",1,0,N/A
2429803,"October 4, 2022",Pennsylvania,Philadelphia,"Ogontz Ave and Stenton Ave",1,0,N/A
2430690,"October 4, 2022",Pennsylvania,Philadelphia,"N Broad St and W Venango St",1,1,N/A
2430350,"October 4, 2022",Louisiana,Lafayette,"200 block of Tournoir Dr",4,0,N/A
2436404,"October 4, 2022",Oregon,Springfield,"6100 block of Graystone Loop",1,0,N/A
2431394,"October 4, 2022","North Dakota",Bismarck,"200 block of E Arbor Ave",1,0,N/A
2432097,"October 4, 2022","New Jersey",Pleasantville,"200 block of 4th St",1,0,N/A
2430615,"October 4, 2022",Texas,"El Paso","12245 Pine Springs Dr",1,0,N/A
2431281,"October 4, 2022",Mississippi,Waynesboro,N/A,1,0,N/A
2430265,"October 4, 2022",Arkansas,Jacksonville,"1700 block of Pinon Ln",1,0,N/A
2431176,"October 4, 2022",California,Indio,"44400 block of Palm St",1,0,N/A
2430365,"October 4, 2022","New Mexico",Bernalillo,"1039 Bosque Loop",1,0,N/A
2430594,"October 4, 2022",Connecticut,Waterbury,"225 Bishop St",1,0,N/A
2430564,"October 4, 2022",Indiana,Indianapolis,"5345 E Washington St",1,0,N/A
2444845,"October 3, 2022",California,Camarillo,N/A,1,0,N/A
2430173,"October 3, 2022",Indiana,Gary,"2900 block of W 11th Ave",2,0,N/A
2429242,"October 3, 2022",Texas,Houston,"9601 W Montgomery Rd",1,0,N/A
2431990,"October 3, 2022",California,Placerville,"Mossy Oak Trail",1,0,N/A
2430303,"October 3, 2022",Alabama,Mobile,"2000 block of Jones Ln",1,0,N/A
2429514,"October 3, 2022",California,Fresno,"5300 block of W Ramona Ave",1,0,N/A
2429927,"October 3, 2022",Illinois,Peoria,"S MacArthur Hwy and W McBean St",1,0,N/A
2431155,"October 3, 2022",California,"Dos Palos","Indiana Rd and Hutchins Rd",3,1,N/A
2429622,"October 3, 2022",California,Oxnard,"700 block of Cooper Rd",1,0,N/A
2430037,"October 3, 2022",California,"Los Angeles","700 block of S New Hampshire Ave",1,0,N/A
2430340,"October 3, 2022",Mississippi,Fayette,"205 MLK Rd",1,1,N/A
2430314,"October 3, 2022",Florida,Orlando,"6900 block of Silver Star Rd",1,0,N/A
2429239,"October 3, 2022",Illinois,Waukegan,"1300 block of Chestnut St",1,0,N/A
2430293,"October 3, 2022","New York","Deer Park","251 B Skidmore Rd",1,0,N/A
2429776,"October 3, 2022","New York",Rochester,"Finch St and Driving Park Ave",1,0,N/A
2429632,"October 3, 2022",California,Hayward,"25000 block of Carlos Bee Blvd",1,0,N/A
2429814,"October 3, 2022","North Carolina",Charlotte,"3807 Statesville Ave",1,1,N/A
2431792,"October 3, 2022",Kansas,"Mound Valley",N/A,2,0,N/A
2430509,"October 3, 2022",Utah,"West Jordan","4700 W block of Colander Dr",2,0,N/A
2429237,"October 3, 2022",Minnesota,Minneapolis,"2600 block of Fremont Ave N",1,0,N/A
2429526,"October 3, 2022",Illinois,Carbondale,"700 block of S Lewis Ln",1,0,N/A
2430043,"October 3, 2022",Michigan,Flint,"900 block of Root St",1,1,N/A
2429198,"October 3, 2022",Michigan,Pontiac,"200 block of High St",1,0,N/A
2429830,"October 3, 2022",Maryland,Nottingham,"1 Waldmann Mill Ct",1,0,N/A
2430966,"October 3, 2022",Nevada,"Las Vegas","800 block of N Rancho Dr",1,0,N/A
2429166,"October 3, 2022",Florida,Orlando,"6200 W Colonial Dr",1,0,N/A
2432310,"October 3, 2022",Indiana,Indianapolis,"Langley Ave and Holloway Ave",1,0,N/A
2429917,"October 3, 2022",Texas,Dallas,"2400 Lagow St",1,0,N/A
2429873,"October 3, 2022",Pennsylvania,Pittsburgh,"Ft. Duquesne Blvd and Maddox Plc",1,0,N/A
2429091,"October 3, 2022",Pennsylvania,Philadelphia,"5800 block of Angora Ter",2,0,N/A
2429064,"October 3, 2022","North Carolina",Mocksville,"109 Willhaven Dr",1,0,N/A
2429809,"October 3, 2022",Pennsylvania,Philadelphia,"1900 block of E Wishart St",1,1,N/A
2429613,"October 3, 2022",Texas,Pasadena,"5200 block of Cedarcrest Dr",1,0,N/A
2430379,"October 3, 2022",Arkansas,Jonesboro,"1700 block of Irby St",1,0,N/A
2429664,"October 3, 2022",Louisiana,Shreveport,"5604 Hearne Ave",1,0,N/A
2429350,"October 3, 2022",Connecticut,Hartford,"1429 Park St",1,2,N/A
2433438,"October 3, 2022",California,"San Diego","1600 block of Dahlia Ave",1,0,N/A
2429573,"October 3, 2022",California,Sacramento,"Elder Creek Rd",1,0,N/A
2429834,"October 3, 2022",California,Oakland,"1300 block of Kirkham St",1,0,N/A
2432030,"October 3, 2022",Arkansas,Alma,"Sunny Slope Dr",1,0,N/A
2429763,"October 3, 2022","New Jersey","East Orange","18 Lincoln St",1,0,N/A
2430555,"October 3, 2022",California,"Long Beach","3300 block of Andy St",1,0,N/A
2429337,"October 2, 2022",Nevada,"Las Vegas","E Tropicana Ave and S Nellis Blvd",1,0,N/A
2428999,"October 2, 2022",Arkansas,Gould,"103 Pope St",1,3,N/A
2429571,"October 2, 2022",Texas,Houston,"13115 Whittington Dr",1,0,N/A
2430503,"October 2, 2022",Indiana,Gary,"900 block of Williams St",1,0,N/A
2430372,"October 2, 2022","New Mexico","Fort Sumner","100 block of E Main Ave",2,0,N/A
2428701,"October 2, 2022",California,Oakland,"1300 block of 85th Ave",1,0,N/A
2429099,"October 2, 2022","South Carolina",Bennettsville,"J Pledger Ln",1,0,N/A
2429502,"October 2, 2022",Missouri,"Kansas City","4400 block of Monroe Ave",1,0,N/A
2429493,"October 2, 2022",California,"Cantua Creek","33000 block of W Hidalgo Ave",1,0,N/A
2429779,"October 2, 2022","New York",Syracuse,"211 Carbon St",1,0,N/A
2428986,"October 2, 2022",Alabama,Birmingham,"200 block of 16th St S",1,0,N/A
2430166,"October 2, 2022",Indiana,Gary,"2600 block of Jackson St",1,1,N/A
2428763,"October 2, 2022",Texas,Mcallen,"1600 block of Beaumont Ave",1,0,N/A
2428535,"October 2, 2022","New York",Poughkeepsie,"2641 South Rd",1,0,N/A
2436912,"October 2, 2022",Texas,Dallas,"11100 block of Ables Ln",1,0,N/A
2429328,"October 2, 2022",Nevada,Reno,"E 1st St and Lincoln Alley",1,0,N/A
2428773,"October 2, 2022",Missouri,"Saint Louis","1600 block of Arlington Ave",1,0,N/A
2429276,"October 2, 2022",Georgia,Atlanta,"50 Mount Zion Rd",1,0,N/A
2429335,"October 2, 2022",Kansas,Lawrence,"1715 E 21st Ter",1,0,N/A
2428572,"October 2, 2022",Kansas,"Junction City","900 block of N Washington St",1,0,N/A
2430016,"October 2, 2022",Texas,Laredo,"200 block of E Olive St",1,0,N/A
2429310,"October 2, 2022",Wisconsin,"Little Suamico","1200 block of Melissa Blvd",2,0,N/A
2428863,"October 2, 2022",Michigan,Detroit,"19900 block of Lumpkin St",1,0,N/A
2428633,"October 2, 2022","District of Columbia",Washington,"1200 N Capitol St NW",1,0,N/A
2428660,"October 2, 2022",Maryland,"Owings Mills","4500 block of Brightwater Ct",1,0,N/A
2432475,"October 2, 2022","North Carolina",Charlotte,"8700 block of Green Ivy Ln",1,0,N/A
2428673,"October 2, 2022",Georgia,Macon,"5237 Zebulon Rd",1,0,N/A
2436976,"October 2, 2022",Michigan,"Ypsilanti (Superior Township)","9000 block of MacArthur Blvd",1,0,N/A
2429278,"October 2, 2022",Georgia,Lawrenceville,"Mariray Ct SE",1,0,N/A
2428662,"October 2, 2022",Georgia,Atlanta,"2612 Steele Ave SW",1,1,N/A
2432704,"October 2, 2022",Tennessee,Memphis,"4800 block of Hillbrook St",1,0,N/A
2429280,"October 2, 2022",Georgia,Athens,"100 block of Fairview St",1,0,N/A
2428923,"October 2, 2022",Wisconsin,Milwaukee,"2517 W Cherry St",1,0,N/A
2429235,"October 2, 2022",California,"Los Angeles","15th St and Alameda St",1,0,N/A
2429546,"October 2, 2022",Texas,Crosby,"13719 Spectacled Bear Ln",1,0,N/A
2428627,"October 2, 2022",Michigan,Detroit,"Snowden St and Lyndon St",1,0,N/A
2428760,"October 2, 2022",Virginia,"Mount Vernon","Jeff Todd Way and Saint Gregorys Ln",1,0,N/A
2428600,"October 2, 2022",Michigan,"Bloomfield Hills","6646 Telegraph Rd",1,1,N/A
2428474,"October 2, 2022",Illinois,Chicago,"400 block of W Blackhawk St",1,0,N/A
2429094,"October 2, 2022",Indiana,"Fort Wayne","300 block of W Wildwood Ave",1,0,N/A
2429992,"October 2, 2022",Texas,Houston,"8000 block of Fondren Rd",1,0,N/A
2429326,"October 2, 2022",Ohio,Fairfield,"6755 Fairfield Business Park Dr",1,0,N/A
2429164,"October 2, 2022",Colorado,Aurora,"Colfax Ave and Moline St",1,0,N/A
2428569,"October 2, 2022",Florida,Orlando,"5100 North Ln",1,1,N/A
2429920,"October 2, 2022","North Carolina",Conover,"100 block of 8th Ave SW",1,0,N/A
2428567,"October 2, 2022",Florida,Jacksonville,"1600 block of Wilcox St",1,0,N/A
2428888,"October 2, 2022",Indiana,Indianapolis,"500 block of Holt Rd",1,0,N/A
2428934,"October 2, 2022",Pennsylvania,Philadelphia,"900 block of E Luzerne St",1,0,N/A
