,Date,City,State,Latitude,Longitude
3665,2022-10-09,Tacoma,Washington,47.184587,-122.434071
3666,2022-10-09,Trenton,New Jersey,40.2226952,-74.7559335
3667,2022-10-09,Cudahy,Wisconsin,42.9566293,-87.8609586
3668,2022-10-09,New Orleans,Louisiana,29.9758999,-90.0469928
3669,2022-10-09,Kingston,Massachusetts,41.9811535,-70.7483716
3670,2022-10-09,Houston,Texas,29.6328206,-95.4968307
3671,2022-10-09,Houston,Texas,29.6035451,-95.4382395
3672,2022-10-09,Henryetta,Oklahoma,35.5403622,-95.9518688
3673,2022-10-08,Antioch,California,38.0002595,-121.8310623
3674,2022-10-08,Houston,Texas,29.6521878,-95.3565571
3675,2022-10-08,Gary,Indiana,41.577093,-87.2999946
3676,2022-10-08,Berkeley,California,37.8678154,-122.259018
3677,2022-10-08,Newport News,Virginia,37.1148512,-76.5175482
3678,2022-10-08,Lumberton,North Carolina,34.6154931,-78.995165
3679,2022-10-08,Lynwood,California,33.9442739,-118.2154497
3680,2022-10-08,Knoxville,Tennessee,35.9897761,-83.8891365
3681,2022-10-08,Avondale,Arizona,33.41336,-112.3234632
3682,2022-10-08,North Highlands,California,38.6804411,-121.3628513
3683,2022-10-08,New Bern,North Carolina,35.1095631,-77.053478
3684,2022-10-08,Norfolk,Virginia,36.875247,-76.2494061
3685,2022-10-08,Roanoke,Virginia,37.2921721,-79.9779682
3686,2022-10-08,Columbia,South Carolina,33.9181155,-81.2290072
3687,2022-10-08,Hurtsboro,Alabama,32.2357685,-85.4420827
3688,2022-10-08,Dallas,Texas,32.7812668,-96.7952882
3689,2022-10-08,Timmonsville,South Carolina,34.011994,-79.8643669
3690,2022-10-08,Naples,Florida,26.2533028,-81.7992439
3691,2022-10-08,Hamilton,Ohio,39.4032791,-84.5344396
3692,2022-10-08,Atlanta,Georgia,33.7410139,-84.4164869
3693,2022-10-08,Anniston,Alabama,33.6831987,-85.8346741
3694,2022-10-08,Eagle Rock,Virginia,37.7702107,-79.7827058
3695,2022-10-08,Massillon,Ohio,40.7956057,-81.4667551
3696,2022-10-08,Philadelphia,Pennsylvania,40.0453409,-75.1643153
3697,2022-10-08,Lagrange,Georgia,33.0294195,-85.0217422
3698,2022-10-08,Suffolk,Virginia,36.7313519,-76.5985632
3699,2022-10-08,Logansport,Indiana,40.742267,-86.3463997
3700,2022-10-08,Indianapolis,Indiana,39.8072483,-86.1070026
3701,2022-10-08,Macon,Georgia,32.8327021,-83.6746295
3702,2022-10-08,Byron,Georgia,32.6465615,-83.7728146
3703,2022-10-08,Nashville,Tennessee,36.1736224,-86.8083622
3704,2022-10-08,Bridgeport,Connecticut,41.1686888,-73.2151692
3705,2022-10-08,Homestead,Florida,25.4892957,-80.4336631
3706,2022-10-08,Hawaiian Gardens,California,33.8240044,-118.0717666
3707,2022-10-08,Chicago,Illinois,41.8771265,-87.723085
3708,2022-10-08,Greensboro,North Carolina,36.0647444,-79.7929818
3709,2022-10-08,Baton Rouge,Louisiana,30.429275,-91.0596596
3710,2022-10-08,Tuscaloosa,Alabama,33.1941371,-87.5743223
3711,2022-10-08,Southern Pines,North Carolina,35.2113855,-79.3926386
3712,2022-10-08,Houston,Texas,29.7183221,-95.321377
3713,2022-10-08,Brighton,Michigan,42.5401299,-83.7932035
3714,2022-10-08,Bellevue,Iowa,42.3147352,-90.4659089
3715,2022-10-08,Columbus,Ohio,40.0094562,-82.9797456
3716,2022-10-08,Fayetteville,North Carolina,35.0826904,-78.8795495
3717,2022-10-08,Denver,Colorado,39.7432987,-104.9874221
3718,2022-10-08,Solvang,California,34.6103653,-120.1011933
3719,2022-10-08,Perris,California,33.8359521,-117.2612506
3720,2022-10-08,Newark,New Jersey,40.7309816,-74.2034255
3721,2022-10-08,New Orleans,Louisiana,29.9841115,-90.0688656
3722,2022-10-08,Newark,New Jersey,40.7709941,-74.1625655
3723,2022-10-08,Memphis,Tennessee,35.1377484,-90.0216077
3724,2022-10-08,Lubbock,Texas,33.4641459,-101.8664075
3725,2022-10-08,La Marque,Texas,29.3981083,-95.0290225
3726,2022-10-08,West Memphis,Arkansas,35.1527643,-90.1645732
3727,2022-10-08,Natchez,Mississippi,31.5601443,-91.3977905
3728,2022-10-08,Philadelphia,Pennsylvania,40.0567617,-75.060786
3729,2022-10-08,Merced,California,37.3036095,-120.4855007
3730,2022-10-07,Oakland,California,37.7727254,-122.2117713
3731,2022-10-07,Corpus Christi,Texas,27.7832841,-97.4019265
3732,2022-10-07,Gustine (Santa Nella),California,37.0986148,-121.0165319
3733,2022-10-07,Tucson,Arizona,32.2159582,-110.9654952
3734,2022-10-07,Oklahoma City,Oklahoma,35.55439,-97.6412913
3735,2022-10-07,Rome,Georgia,34.2266458,-85.1632375
3736,2022-10-07,Columbia,Maryland,39.2070327,-76.8723611
3737,2022-10-07,Tucson,Arizona,32.1860978,-110.9679876
3738,2022-10-07,South Fulton,Georgia,33.5837352,-84.5208407
3739,2022-10-07,Antioch,Tennessee,36.0442697,-86.6621709
3740,2022-10-07,Brooklyn,New York,40.6478685,-73.9557468
3741,2022-10-07,Durham,North Carolina,36.0053326,-78.8666728
3742,2022-10-07,Concord,North Carolina,35.4146951,-80.6542147
3743,2022-10-07,Fort Worth,Texas,32.7180244,-97.312316
3744,2022-10-07,Littleton (Lakewood),Colorado,39.654296,-105.0809039
3745,2022-10-07,Memphis,Tennessee,35.1219765,-89.9617796
3746,2022-10-07,Kansas City,Missouri,39.0051135,-94.5530463
3747,2022-10-07,Rochester,New York,43.1623072,-77.5839482
3748,2022-10-07,Chicago,Illinois,41.8781136,-87.6297982
3749,2022-10-07,Detroit,Michigan,42.4005176,-83.253528
3750,2022-10-07,Detroit,Michigan,42.4492745,-82.9718717
3751,2022-10-07,Essington (Tinicum Township),Pennsylvania,39.8631248,-75.304632
3752,2022-10-07,Stone Mountain,Georgia,33.8233441,-84.1083398
3753,2022-10-07,Columbus (Whitehall),Ohio,39.9678065,-82.8943401
3754,2022-10-07,Dallas,Texas,32.67715,-96.7525338
3755,2022-10-07,Black Canyon City,Arizona,34.072177,-112.1552123
3756,2022-10-07,Hazleton,Pennsylvania,40.9488065,-75.975707
3757,2022-10-07,Southampton,Pennsylvania,40.1714937,-75.0452801
3758,2022-10-07,Tampa,Florida,27.9785836,-82.3659931
3759,2022-10-07,Lorain,Ohio,41.441994,-82.20483
3760,2022-10-07,Hazelton,Pennsylvania,40.9488065,-75.975707
3761,2022-10-07,Atlanta,Georgia,33.7637491,-84.4045447
3762,2022-10-07,Jacksonville,Florida,30.3533272,-81.5265246
3763,2022-10-07,Chester,Pennsylvania,39.8441934,-75.3786788
3764,2022-10-07,Lansing,Illinois,41.5740611,-87.5581536
3765,2022-10-07,Norristown,Pennsylvania,40.1176235,-75.3357747
3766,2022-10-07,Denver,Colorado,39.77731,-104.7389293
3767,2022-10-07,Phoenix,Arizona,33.4067966,-112.0471317
3768,2022-10-07,Philadelphia,Pennsylvania,39.943913,-75.2304743
3769,2022-10-07,Conway,Arkansas,35.1163344,-92.4603131
3770,2022-10-07,Homestead,Florida,25.498893,-80.5080372
3771,2022-10-07,Seattle,Washington,47.6028412,-122.3179327
3772,2022-10-07,Youngstown,Ohio,41.0804087,-80.6549316
3773,2022-10-07,Nashville,Tennessee,36.0442697,-86.6621709
3774,2022-10-07,Westminster,Colorado,39.8796826,-105.0909289
3775,2022-10-07,Baton Rouge,Louisiana,30.4774209,-91.1376304
3776,2022-10-07,New Orleans,Louisiana,29.976367,-90.0964361
3777,2022-10-07,Portland,Oregon,45.5198675,-122.6758358
3778,2022-10-07,Jackson,Mississippi,32.2973226,-90.2389063
3779,2022-10-07,Pixley,California,35.9657201,-119.2873115
3780,2022-10-06,Minneapolis,Minnesota,45.0114148,-93.3044399
3781,2022-10-06,Zion (Beach Park),Illinois,42.4152893,-87.8425321
3782,2022-10-06,Saucier,Mississippi,30.5997738,-89.1174585
3783,2022-10-06,Gautier,Mississippi,30.4534666,-88.6354799
3784,2022-10-06,Owensboro,Kentucky,37.7649763,-87.1416356
3785,2022-10-06,San Antonio,Texas,29.5501427,-98.5190258
3786,2022-10-06,Joshua,Texas,32.4387456,-97.4146045
3787,2022-10-06,Milwaukee,Wisconsin,43.1107757,-88.0166436
3788,2022-10-06,Lancaster,South Carolina,34.7145205,-80.7756204
3789,2022-10-06,Muskegon,Michigan,43.2177007,-86.2257072
3790,2022-10-06,Akron (Newstead),New York,43.072473,-78.525785
3791,2022-10-06,Birmingham,Alabama,33.5404231,-86.7233666
3792,2022-10-06,Philadelphia,Pennsylvania,40.0020604,-75.1317608
3793,2022-10-06,Toledo,Ohio,41.688991,-83.5447449
3794,2022-10-06,Birmingham (Center Point),Alabama,33.625875,-86.6840575
3795,2022-10-06,Dearborn,Michigan,42.3049807,-83.2503916
3796,2022-10-06,Greenville,Ohio,40.0647244,-84.7805708
3797,2022-10-06,Cleveland,Ohio,41.50627,-81.6474296
3798,2022-10-06,Detroit,Michigan,42.4329297,-83.0595528
3799,2022-10-06,Fresno,California,36.7504006,-119.827024
3800,2022-10-06,South Bend,Indiana,41.657347,-86.265496
3801,2022-10-06,Houston,Texas,29.7384348,-95.6015709
3802,2022-10-06,Houston,Texas,29.8477011,-95.4746273
3803,2022-10-06,Jacksonville,Florida,30.4322467,-81.6577431
3804,2022-10-06,Jonesboro,Georgia,33.5399208,-84.3857971
3805,2022-10-06,Valdosta,Georgia,30.8460403,-83.3324666
3806,2022-10-06,Indianapolis,Indiana,39.827452,-86.0083351
3807,2022-10-06,Indianapolis,Indiana,39.7766348,-86.2038064
3808,2022-10-06,Chicago,Illinois,41.7615469,-87.6574001
3809,2022-10-06,Savannah,Georgia,32.0254972,-81.1255243
3810,2022-10-06,Chicago,Illinois,41.8792076,-87.648452
3811,2022-10-06,Washington,District of Columbia,38.906087,-77.0096332
3812,2022-10-06,Chicago,Illinois,41.7069104,-87.6440657
3813,2022-10-06,Harvey,Illinois,41.6096807,-87.6666088
3814,2022-10-06,Othello,Washington,46.8139629,-119.1688656
3815,2022-10-06,Cincinnati,Ohio,39.1759685,-84.4746652
3816,2022-10-06,Greensboro,North Carolina,36.0860729,-79.7545181
3817,2022-10-06,San Antonio,Texas,29.4250681,-98.4590198
3818,2022-10-06,Atlanta,Georgia,33.7587024,-84.4677779
3819,2022-10-06,Gulfport,Mississippi,30.3868592,-89.0689475
3820,2022-10-06,Jackson,Mississippi,32.3765226,-90.1879825
3821,2022-10-06,Independence,Missouri,38.9895421,-92.507402
3822,2022-10-05,Port Neches,Texas,29.9567989,-93.9585282
3823,2022-10-05,San Diego,California,32.9177961,-117.1459731
3824,2022-10-05,Hot Springs National Park (Hot Springs),Arkansas,34.4968576,-93.0619827
3825,2022-10-05,Rockford,Illinois,42.2544455,-89.0700594
3826,2022-10-05,Smackover,Arkansas,33.3221214,-92.762349
3827,2022-10-05,Las Vegas,Nevada,36.1955623,-115.1712286
3828,2022-10-05,Birch Run,Michigan,43.2795379,-83.8301361
3829,2022-10-05,Buffalo,New York,42.934655,-78.830506
3830,2022-10-05,Saint Louis,Missouri,38.6955981,-90.2739808
3831,2022-10-05,Denver,Colorado,39.7609451,-104.9730661
3832,2022-10-05,Los Angeles (Hollywood),California,34.1027674,-118.3180116
3833,2022-10-05,Piedmont,South Carolina,34.7847696,-82.4272626
3834,2022-10-05,Hartford,Connecticut,41.7581176,-72.7035015
3835,2022-10-05,Philadelphia,Pennsylvania,39.9278024,-75.1774065
3836,2022-10-05,Memphis,Tennessee,35.1078368,-89.9488906
3837,2022-10-05,Orrington,Maine,44.7031612,-68.7787751
3838,2022-10-05,Colorado City,Colorado,37.9532304,-104.846674
3839,2022-10-05,Milwaukee,Wisconsin,43.008356,-87.9441452
3840,2022-10-05,Hayward,California,37.6663595,-122.1045855
3841,2022-10-05,Decatur,Georgia,33.7212216,-84.1882756
3842,2022-10-05,Baltimore,Maryland,39.2944895,-76.6629821
3843,2022-10-05,Baltimore,Maryland,39.361354,-76.5527057
3844,2022-10-05,Miami,Florida,25.8578364,-80.2400937
3845,2022-10-05,Indianapolis,Indiana,39.8254424,-86.124595
3846,2022-10-05,Indianapolis,Indiana,39.7680318,-86.2041262
3847,2022-10-05,Lawrenceville,Georgia,33.9811228,-84.0795021
3848,2022-10-05,Enterprise,Alabama,31.315562,-85.8274507
3849,2022-10-05,Indianapolis,Indiana,39.8046307,-86.124206
3850,2022-10-05,North Charleston,South Carolina,32.9283733,-80.0833013
3851,2022-10-05,Harker Heights,Texas,31.0745499,-97.6498309
3852,2022-10-05,Akron,Ohio,41.0346605,-81.4463638
3853,2022-10-05,Baytown,Texas,29.7000373,-94.9435178
3854,2022-10-05,Corrigan,Texas,31.0006333,-94.7962877
3855,2022-10-05,Taos,New Mexico,36.3741266,-105.5799304
3856,2022-10-05,Akron,Ohio,41.0669839,-81.5150889
3857,2022-10-05,Tucson,Arizona,32.2329645,-110.9547111
3858,2022-10-05,Claremore,Oklahoma,36.3155234,-95.5588715
3859,2022-10-05,Jackson,Mississippi,32.2719652,-90.2346456
3860,2022-10-05,Houston,Texas,29.7044834,-95.5981231
3861,2022-10-05,Breaux Bridge,Louisiana,30.3390161,-91.8401653
3862,2022-10-05,Mobile,Alabama,30.642784,-88.1038703
3863,2022-10-04,Champaign,Illinois,40.1274223,-88.2765759
3864,2022-10-04,New Orleans,Louisiana,29.9418377,-90.0657909
3865,2022-10-04,Walker,Louisiana,30.4937479,-90.8611493
3866,2022-10-04,Oakland,California,37.8037855,-122.2181568
3867,2022-10-04,Kansas City,Kansas,39.1277186,-94.6181626
3868,2022-10-04,Boston,Massachusetts,42.300388,-71.0706464
3869,2022-10-04,Oklahoma City,Oklahoma,35.4176055,-97.4665988
3870,2022-10-04,Porterville (Woodville),California,36.0946273,-119.1967206
3871,2022-10-04,Gilbert,South Carolina,33.9907564,-81.3903146
3872,2022-10-04,Houston,Texas,29.6537219,-95.5663522
3873,2022-10-04,Houston,Texas,29.8375047,-95.3464272
3874,2022-10-04,Charleston,West Virginia,38.3731852,-81.6554109
3875,2022-10-04,Roxboro,North Carolina,36.4284333,-78.9678212
3876,2022-10-04,Charlotte,North Carolina,35.3493025,-80.8549308
3877,2022-10-04,Los Fresnos,Texas,26.0896645,-97.4941346
3878,2022-10-04,Pensacola,Florida,30.3797971,-87.2851651
3879,2022-10-04,Indianapolis,Indiana,39.8233632,-86.120055
3880,2022-10-04,Lansing,Michigan,42.7255382,-84.578398
3881,2022-10-04,Columbus,Ohio,39.9291463,-82.9771423
3882,2022-10-04,San Antonio,Texas,29.4045914,-98.6992714
3883,2022-10-04,Chicago,Illinois,41.67228,-87.6359521
3884,2022-10-04,Columbus,Ohio,39.973027,-82.9748534
3885,2022-10-04,Polk City,Florida,28.179442,-81.8691097
3886,2022-10-04,Decatur,Georgia,33.7374239,-84.2162698
3887,2022-10-04,Little Rock,Arkansas,34.6409879,-92.3619604
3888,2022-10-04,Philadelphia,Pennsylvania,40.0515774,-75.1501626
3889,2022-10-04,Philadelphia,Pennsylvania,40.0076612,-75.1515511
3890,2022-10-04,Lafayette,Louisiana,30.2375031,-92.0351066
3891,2022-10-04,Springfield,Oregon,44.0411378,-122.924081
3892,2022-10-04,Bismarck,North Dakota,46.7975644,-100.790463
3893,2022-10-04,Pleasantville,New Jersey,39.3977601,-74.525267
3894,2022-10-04,El Paso,Texas,31.7113824,-106.2848544
3895,2022-10-04,Jacksonville,Arkansas,34.8789082,-92.0946974
3896,2022-10-04,Indio,California,33.7250652,-116.226972
3897,2022-10-04,Bernalillo,New Mexico,35.3018234,-106.5710093
3898,2022-10-04,Waterbury,Connecticut,41.5644222,-73.0374147
3899,2022-10-04,Indianapolis,Indiana,39.7701616,-86.0768335
3900,2022-10-03,Gary,Indiana,41.5915455,-87.3732313
3901,2022-10-03,Houston,Texas,29.8836164,-95.4528381
3902,2022-10-03,Placerville,California,38.7394298,-120.8172326
3903,2022-10-03,Mobile,Alabama,30.736252,-88.0614254
3904,2022-10-03,Fresno,California,36.7859956,-119.8857688
3905,2022-10-03,Peoria,Illinois,40.6855276,-89.607916
3906,2022-10-03,Dos Palos,California,37.0831839,-120.6003567
3907,2022-10-03,Oxnard,California,34.2041591,-119.1714758
3908,2022-10-03,Los Angeles,California,34.0595755,-118.2925634
3909,2022-10-03,Fayette,Mississippi,31.5585225,-91.3986161
3910,2022-10-03,Orlando,Florida,28.5770079,-81.4743696
3911,2022-10-03,Waukegan,Illinois,42.37748,-87.8403369
3912,2022-10-03,Deer Park,New York,40.7455867,-73.3121095
3913,2022-10-03,Rochester,New York,43.180928,-77.640693
3914,2022-10-03,Hayward,California,37.6612215,-122.0718028
3915,2022-10-03,Charlotte,North Carolina,35.2704931,-80.8380816
3916,2022-10-03,West Jordan,Utah,40.5917154,-112.0018457
3917,2022-10-03,Minneapolis,Minnesota,45.0062326,-93.2951952
3918,2022-10-03,Carbondale,Illinois,37.7202628,-89.2011501
3919,2022-10-03,Flint,Michigan,43.0240044,-83.6953668
3920,2022-10-03,Pontiac,Michigan,42.6552272,-83.3065949
3921,2022-10-03,Nottingham,Maryland,39.3863665,-76.4930825
3922,2022-10-03,Las Vegas,Nevada,36.1794602,-115.1767106
3923,2022-10-03,Orlando,Florida,28.551669,-81.4657909
3924,2022-10-03,Indianapolis,Indiana,39.792634,-86.1276269
3925,2022-10-03,Dallas,Texas,32.77447,-96.748682
3926,2022-10-03,Pittsburgh,Pennsylvania,40.4446752,-80.0008924
3927,2022-10-03,Philadelphia,Pennsylvania,39.9449301,-75.239194
3928,2022-10-03,Mocksville,North Carolina,35.9053812,-80.5820764
3929,2022-10-03,Philadelphia,Pennsylvania,39.9946547,-75.1130611
3930,2022-10-03,Pasadena,Texas,29.6957624,-95.1566275
3931,2022-10-03,Jonesboro,Arkansas,35.8241129,-90.6544619
3932,2022-10-03,Shreveport,Louisiana,32.4580065,-93.7803622
3933,2022-10-03,Hartford,Connecticut,41.7574861,-72.7022582
3934,2022-10-03,San Diego,California,32.582922,-117.0995093
3935,2022-10-03,Sacramento,California,38.5106983,-121.381624
3936,2022-10-03,Oakland,California,37.8098443,-122.2901266
3937,2022-10-03,Alma,Arkansas,35.4504297,-94.2429492
3938,2022-10-03,East Orange,New Jersey,40.7664454,-74.2162977
3939,2022-10-03,Long Beach,California,33.8615457,-118.1533504
3940,2022-10-02,Las Vegas,Nevada,36.1003104,-115.0640023
3941,2022-10-02,Gould,Arkansas,33.9824103,-91.5577597
3942,2022-10-02,Houston,Texas,29.7469385,-95.6211914
3943,2022-10-02,Gary,Indiana,41.5946792,-87.3926274
3944,2022-10-02,Fort Sumner,New Mexico,34.4706989,-104.2448388
3945,2022-10-02,Oakland,California,37.7524892,-122.1789353
3946,2022-10-02,Bennettsville,South Carolina,34.6037273,-79.6715434
3947,2022-10-02,Kansas City,Missouri,39.0458371,-94.5416731
3948,2022-10-02,Cantua Creek,California,36.5028735,-120.3908082
3949,2022-10-02,Syracuse,New York,43.064386,-76.1448371
3950,2022-10-02,Birmingham,Alabama,33.5079863,-86.8088682
3951,2022-10-02,Gary,Indiana,41.5713237,-87.3437459
3952,2022-10-02,Mcallen,Texas,26.2026982,-98.2369241
3953,2022-10-02,Poughkeepsie,New York,41.6701339,-73.930563
3954,2022-10-02,Dallas,Texas,32.8855497,-96.8939777
3955,2022-10-02,Reno,Nevada,39.5259994,-119.8122926
3956,2022-10-02,Saint Louis,Missouri,38.668176,-90.269872
3957,2022-10-02,Atlanta,Georgia,33.6711316,-84.3902077
3958,2022-10-02,Lawrence,Kansas,38.945749,-95.2144292
3959,2022-10-02,Junction City,Kansas,39.0314191,-96.8294919
3960,2022-10-02,Laredo,Texas,27.5315091,-99.4947773
3961,2022-10-02,Little Suamico,Wisconsin,44.7178061,-88.0120863
3962,2022-10-02,Detroit,Michigan,42.4402379,-83.0806725
3963,2022-10-02,Washington,District of Columbia,38.906087,-77.0096332
3964,2022-10-02,Owings Mills,Maryland,39.4007391,-76.8081595
3965,2022-10-02,Charlotte,North Carolina,35.1501877,-80.888509
3966,2022-10-02,Macon,Georgia,32.8799716,-83.7365569
3967,2022-10-02,Ypsilanti (Superior Township),Michigan,42.2688975,-83.5821767
3968,2022-10-02,Lawrenceville,Georgia,33.9271273,-83.9205648
3969,2022-10-02,Atlanta,Georgia,33.6821049,-84.3960483
3970,2022-10-02,Memphis,Tennessee,35.0174386,-90.0603901
3971,2022-10-02,Athens,Georgia,33.9597424,-83.3589308
3972,2022-10-02,Milwaukee,Wisconsin,43.0498845,-87.9458299
3973,2022-10-02,Los Angeles,California,34.0235521,-118.2393208
3974,2022-10-02,Crosby,Texas,29.8863173,-95.0576121
3975,2022-10-02,Detroit,Michigan,42.3948704,-83.176638
3976,2022-10-02,Mount Vernon,Virginia,38.7211402,-77.1351647
3977,2022-10-02,Bloomfield Hills,Michigan,42.542595,-83.286511
3978,2022-10-02,Chicago,Illinois,41.9092463,-87.6385611
3979,2022-10-02,Fort Wayne,Indiana,41.0569812,-85.1400584
3980,2022-10-02,Houston,Texas,29.6922549,-95.5102152
3981,2022-10-02,Fairfield,Ohio,39.3547124,-84.56861
3982,2022-10-02,Aurora,Colorado,39.7401011,-104.8540883
3983,2022-10-02,Orlando,Florida,28.596006,-81.4499978
3984,2022-10-02,Conover,North Carolina,35.711712,-81.2291825
3985,2022-10-02,Jacksonville,Florida,30.3445244,-81.674045
3986,2022-10-02,Indianapolis,Indiana,39.7587927,-86.2251954
3987,2022-10-02,Philadelphia,Pennsylvania,40.0087079,-75.110641
3988,2022-10-02,West Palm Beach,Florida,26.7181131,-80.0606718
3989,2022-10-02,Washington,North Carolina,35.5767607,-77.137989
3990,2022-10-02,Chicago,Illinois,41.907845,-87.754976
3991,2022-10-02,Greensboro,North Carolina,36.024054,-79.8240402
3992,2022-10-02,Chicago,Illinois,41.903927,-87.636222
3993,2022-10-02,Durham,North Carolina,36.0147458,-78.9360082
3994,2022-10-02,Burlington,Vermont,44.4742678,-73.2156674
3995,2022-10-02,South Burlington,Vermont,44.4675734,-73.1728007
3996,2022-10-02,Camden,New Jersey,39.9344091,-75.107045
3997,2022-10-02,Little Rock,Arkansas,34.7146664,-92.3545855
3998,2022-10-02,Albany,New York,42.6619774,-73.7693133
3999,2022-10-02,Colorado Springs,Colorado,38.8464611,-104.7500658
4000,2022-10-02,Shorterville,Alabama,31.5622679,-85.1790882
4001,2022-10-02,Montgomery,Alabama,32.352947,-86.3184079
4002,2022-10-02,Goodman,Mississippi,32.9688888,-89.9110679
4003,2022-10-02,Denver (Northglenn),Colorado,39.9069628,-104.9784276
4004,2022-10-02,Clarkston,Georgia,33.7960254,-84.2369764
4005,2022-10-02,Philadelphia,Pennsylvania,39.9941213,-75.1304147
4006,2022-10-01,Reserve,Louisiana,30.0527601,-90.5382474
4007,2022-10-01,Portland,Oregon,45.5495236,-122.4959448
4008,2022-10-01,Opelika,Alabama,32.6139522,-85.358249
4009,2022-10-01,Atlanta,Georgia,33.6836073,-84.4001625
4010,2022-10-01,Gila Bend,Arizona,32.9481945,-112.7183616
4011,2022-10-01,Saint Louis,Missouri,38.6711378,-90.2508082
4012,2022-10-01,Milwaukee,Wisconsin,43.1119522,-87.9632945
4013,2022-10-01,Excelsior Springs,Missouri,39.3382924,-94.249169
4014,2022-10-01,Birmingham (Hoover),Alabama,33.3813043,-86.7942949
4015,2022-10-01,Oakland,California,37.8291562,-122.2772851
4016,2022-10-01,Fresno,California,36.764939,-119.8347895
4017,2022-10-01,Washington,District of Columbia,38.9201742,-76.9857954
